recommendationid,content,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_at_review_min,playtime_forever_min,author_steamid,timestamp_created
213389043,소울류 게임 처음해보는데 도대체 뭐가 어렵다고 징징거리는건지 이해가 안돼서 엘든링 살꺼임,1,9,0,0.579177618026733398,563,1292,76561198351298232,1765845705
213355592,그리웠던 세키로 향기,1,1,1,0.523809552192687988,1037,4844,76561199013014325,1765809351
213335578,개꿀잼이요 안하면 손해,1,1,0,0.523809552192687988,3611,3720,76561198174636659,1765779948
213334469,"본가 소울류가 아니라서 처음엔 의심이 좀 들었지만 하면 할수록 프롬에 비빌 수준으로 높은 완성도가 만족스러웠음. 특히 맵디자인과 보스전은 찐빠 나는 곳 없이 전체적으로 너무 잘 만든 것 같음. 스토리적인 디테일도 훌륭했음.   아쉬운 점이라면 일단 많은 빌드가 초회차에선 활용불가능하다는 것이었음. 제대로 된 고점을 보는 빌드는 2회차 중후반에 가서야 필요한 아뮬렛과 레벨을 충족해서 즐길 수 있는데, 스토리게임에서 첫 회차의 경험이 얼마나 중요한지 생각한다면 아무래도 아쉬운 부분임.   또 커스터마이징 요소가 거의 없는 게임임에도 코스튬의 가짓수가 너무 적고 그마저도 색깔놀이가 많아서 주인공 캐릭터에 더 애정을 가지고 몰입하기가 어려웠음. 무기 시스템은 아주 기발하지만 결국 사용되는 조합은 그렇게 많지 않다는 것도 아쉬웠음. 초회차에서 쓸만한 무기는 결국 인형도끼날이나 톱날, 성검, 트리아이나 창 등밖에 없는 것 같은데, 그마저도 무기들이 외형적으로도 애정이 가는 생김새는 아니어서 아쉬웠음.   그럼에도 가장 중요한 게임플레이는 아주 만족스러웠고 명작 타이틀을 달기엔 충분하다고 생각함.   요약    장점  - 전체적으로 높은 완성도  - 훌륭한 맵 디자인, 적절한 숏컷 활용과 체크포인트 배치   - 적당하게 매운 보스들, 역시 높은 완성도로 만족스러운 경험을 안겨줌  - 비교적 친절한 스토리텔링  - 여러가지 게임들의 장점을 가져와서 잘 버무림 - 매력적인 무기 시스템   단점  - 피로도 높은 필드, 몇몇 구간은 진짜 토나옴. 필드의 보상구조 또한 아쉬운 곳이 많음. - 초회차에서 제대로 활용하기 힘든 무기들이 거의 절반에 가까움 - 부족한 룩딸요소  - 못생긴 무기들",1,9,0,0.6410256028175354,2530,2549,76561198973402992,1765777949
213332564,게임은 잘만들었고 재밌음 엔딩도 깔끔함 근데 후반부로 갈수록 정예몹 떡칠한거는 많이 불쾌함.,1,0,0,0.5,1272,1773,76561198409713263,1765774829
213253269,맵지만 맛있는 음식같음 어렵지만 보스를 잡으면 그 뽕맛을 잊을 수가 없음,1,0,0,0.5,390,3612,76561199128441006,1765689546
213227783,"소울 입문패키지로 추천 할 만한 게임  소울의 기본조작, 세키로의 패링, 블본의 리게인 너무 깊게 생각하지 않아도 되는 스토리와 복잡하지 않은 맵 최적화, 음악, 아트 등 이상 무슨 말이 필요함?",1,4,0,0.528571426868438721,3855,4561,76561198358373781,1765660132
213188196,"엔딩보고 기립박수 칠만한 게임 최적화 완벽, 레벨디자인 완벽 국산 소울류의 희망",1,16,0,0.679442703723907471,2201,2201,76561198055889219,1765624816
213162515,공포게임,1,0,0,0.5,1960,1960,76561199304366040,1765591951
213046676,"소울류 재밌게 했으면 이 게임이 재미가 없을 수가 없음  간혹 다크소울 2급으로 악랄하다 주장하는 글이 보이는데  100퍼센트 장담 할 수 있는데 걔네들 스꼴라 해본적도 없음 ㅇㅇ     오히려 엄청 친절한 축에 속함.. 놀래키기만 하고 죽이진 않음.  만약 죽었다? 대체로 딸피 상황이라 진짜 개억까 당한경우거나 방심을 제대로 했거나  아니면 진짜 게임을 못해서일듯,,    악랄함과는 별개로 난이도 자체는 높다고 생각함  저스트가드(패링) 타이밍이 상당히 빡빡한 편, 세키로의 튕겨내기보다 훨씬 빡빡함  대시 회피 판정도 여타 소울류에 비해 짠편  퓨리어택은 좀 지랄맞은 면이 많긴 하고 ㅇㅇ  퓨리어택은 하다못해 정박 위주로 디자인했으면 모르겠는데  엇박에 엇박 파티인 게임에 퓨리어택도 개씨발엇박이니 그냥 모르면 쳐맞아야함 ㅇㅇ    라고 까긴 했지만 소울류 특유의 재미는 분명히 제공함  맵이 짧고 단순해서 아쉽다는 의견도 있지만 비교적 컴팩트하게 디자인해서 스트레스를 분명히 줄였고  보스전은 하나하나 훌륭한 편, 엘리트 몹들도 대체로 합리적인 편이고. '대체로'  직관적이고 매력적인 스토리와 아트워크, bgm은 말할것도 없음    다크소울 안해봤다고? 엘든링 안해봤다고?  그래도 소울류 입문작으로 못할 정도는 아니라고 생각함      그래서 디엘씨 할인 언제 하는데",1,0,0,0.5,3540,3986,76561198282624200,1765459583
213042653,첫 소울 라이크 입문작으로서 맛있게 먹음. 조금 아쉬운 필드가 몇몇 있지만 전체적으로 기본기가 좋아서 재밌다.,1,0,0,0.5,8591,9536,76561198067716032,1765454128
213042357,"그냥 존오오온나 보스한테 이기지 못하는, 극복하지 못하는 나 자신한테 화가 나서 계속 하게 됨  이겨냈을 때 뿌듯함이 행복함",1,4,1,0.552238762378692627,8755,11582,76561198838607269,1765453692
212972926,이걸 이제 해보다니,1,0,0,0.5,603,1893,76561198432130006,1765362555
212958410,소울라이크 맛은 보고 싶은데 시간도 없고 피지컬도 안 되는 사람들을 위한 캐주얼 모드  재밌긴 한데 다른 소울 라이크 게임보다 친절하다는 점 외에 어떤 독득한 시스템이 있는지는 잘 모르겠음  최종 보스가 다소 최종 보스다운 간지가 없음  기본이 탄탄해서 플레이 자체는 재밌음,1,0,0,0.5,1153,1153,76561198112164211,1765337957
212957465,패리하지말고회피를선호하라,1,0,0,0.5,2771,3359,76561198414038648,1765336608
212911356,개꿀잼이네여,1,0,0,0.5,22,22,76561199162306180,1765283880
212902610,소울 입문 이걸로 했는데 제일 친절하고 재밌어요 추천,1,1,0,0.513888895511627197,384,384,76561198097761371,1765270139
212834946,"""Geppetto's puppet... We need your help.""",1,1,0,0.523809552192687988,4345,6734,76561198173444417,1765181147
212823603,마지막 알레키노를 잡고  엔딩까지 다 봤는데도 먼가 떠나기 싫은 느낌이야... 이정도면 명작이다...,1,0,0,0.5,8749,10776,76561198795794775,1765161706
212800920,"장점이 많은 소울라이크 게임인 것 같습니다. 첫 장점은 훌륭한 스토리입니다. 직관적이면서도 얕지 않은 스토리 라인을 따라 이야기를 흡인력 있게 이어가는 훌륭한 스토리텔링을 보여줍니다. 스토리의 주제를 잘 담아낼 수 있는 세계관의 설정도 절묘했다고 생각하고, 게임 중간중간 등장하는 NPC들도 특별히 버려지는 인물 없이, 한 명 한 명의 서사가 잘 갖춰져 있었습니다.   두 번째 장점은 스토리를 뒷받침하는 그래픽 디자인과 음악입니다. 게임의 세계관을 잘 표현하는 수려한 맵 디자인과 음악들이 조화롭게 어우러져 게임 속의 이야기에 몰입감을 더해줍니다. 특히 게임 중 수집할 수 있는 음반 음악들이 정말 서정적이고 아름다웠습니다.   세 번째 장점은 플레이스타일의 유연성입니다. 무기 선택과 스왑, 아뮬렛 및 방어구, 리전 암, P기관 해방 등 다양한 커스텀을 통해, 상대해야 하는 적의 유형, 혹은 본인의 취향에 따라 상당히 유연한 플레이가 가능합니다. 세팅에 따라 전통적인 소울류의 회피 전투를 할 수도, 세키로와 같은 패링 전투를 할 수도, 둘 다 어렵다면 가드성능과 리게인을 극대화해 적당히 맞아가며 전투를 할 수도 있습니다. 게임을 진행하는 동안 시의적절한 세팅을 맞춰가며 전투하는 재미가 좋았습니다.   단점을 꼽자면 맵 디자인이 직선적이라는 점 정도가 있는 것 같습니다. 한 맵의 시작부터 끝까지 정해진 동선을 따라 직진하다보면 자연스럽게 진행이 이어지는 경우가 대다수여서, 맵의 곳곳을 자유롭게 탐험하며 숨은 아이템을 찾거나 히든 보스를 찾아 전투하는 등의 재미가 다른 소울류 게임들에 비해 덜합니다.   전체적인 감상으로, 게임을 플레이하며 잘 만든 영화 한 편을 본 것 같은 느낌이 들 정도로 스토리, 주제 의식, 그래픽, 음악 등이 모두 제 취향에서 훌륭했습니다. 소울류 특유의 스트레스에 거부감이 없고, 스토리 좋은 게임을 좋아하신다면 꼭 구매해서 플레이해보시길 추천드립니다.",1,0,0,0.5,2183,2183,76561198402417015,1765136098
212684150,DLC를 구매하고 오랜만에 게임 불감증이 해소되었습니다.,1,0,0,0.5,2466,3900,76561198984791486,1765020359
212627698,0.7블러드본,1,0,0,0.5,2010,2010,76561198013033181,1764954953
212612147,tlqkf 검정토끼놈들이랑 더러운 녹색진흙탕 ㅅㄲ 녹색ㅅㄲ 덕분에 진보스 무사히 잘 깼다 빌어먹을  스토리는 너무 탄탄하다 못 해 철강이라서 대가리 깨질 거 같음 처음으로 소울류 중 인생겜으로 정했다,1,0,0,0.5,2510,8249,76561198116760227,1764939636
212554907,국산 소울류 게임 인데 재미 있었음 오랜만에 소울류 재미 있게 했음,1,0,0,0.5,1377,1377,76561198796242459,1764865928
212398956,존나재밌음 그냥,1,0,0,0.5,1820,3214,76561199039391050,1764675121
212398343,엇박에 미친 겜    모든 잡몹과 보스몹이 엇박으로 공격을 해서 회피 난이도가 본가류에 비하면 한참 높음    몹들 공격 패턴을 엇박으로 도배해서 난이도를 올려놨으면서 왜 난이도 선택 기능을 만든건지 이해할 수 없다    거기에 퍼팩트 가드로만 대처할 수 있는 퓨리 어택은 엇박과 유도성 때문에 퍼펙트 타이밍을 외우기 전까진 무조건 쳐맞게 설계해놨음    결과적으론 추천할만한 게임이지만 무지성 엇박 도배를 보고있으면 개발사가 유저의 재미를 추구하기 보단 유저 엿먹일려는 심보로 게임을 만든 것 같다,1,0,1,0.476190477609634399,3525,4873,76561198031874714,1764674226
212393587,후속작 나오면 기묘하고 템포 늘어지는 퍼가 시스템 말고 화끈하게 총패링 넣어주십샤  그래도 덕분에 블본 플레이 욕구 제대로 뿜뿜했으니 ㄳㄳ,1,0,0,0.5,1136,1448,76561198157713851,1764666799
212390122,.,1,0,0,0.5,1588,1710,76561198871492969,1764660829
212368363,GOAT,1,0,0,0.5,2001,4861,76561199089525063,1764628965
212322281,소울라이크에 익숙하지 않은 분들에게 조금은 순한 맛의 입문이 될 국산 소울라이크 게임,1,0,0,0.5,311,319,76561199099826832,1764602142
212307378,아유 무셔,1,1,0,0.523809552192687988,1461,1478,76561199754889999,1764596847
212294558,심장이 고동친다.,1,0,0,0.5,7745,7745,76561198084461752,1764591090
212283897,벽에 무기 부딪히는거 개빡치지만 재밌다,1,0,0,0.5,10705,15626,76561198799762725,1764585936
211789412,초반을 잘 적응하면 다양한 무기를 사용하며 재미를 느낄 수 있는 갓겜,1,0,0,0.5,655,2688,76561198349406097,1764469353
211714582,"그래픽, 브금, 액션 삼박자 다 갖춘 국산 소울겜 bb",1,0,0,0.5,6182,7006,76561198802678729,1764442541
211708587,"재밌음. 재밌는데, 이상하게 회차 돌 생각은 안 남.",1,0,0,0.5,2516,2516,76561199247109763,1764440718
211666392,패링의 맛이 좀 떨어지지만 재미는 있음,1,0,0,0.5,1295,1297,76561198878686715,1764428767
211648268,간단히 즐길 수 있는 게임. 난이도도 딱 적당해서 정말 재밌게 플레이 함,1,0,0,0.5,6821,7028,76561198951473996,1764423599
211589385,전체적으로 많이 쉬워져 소울 입문작으로 강추,1,0,0,0.5,2890,2890,76561199810774285,1764402310
211431566,인생 소울,1,0,0,0.5,4133,5738,76561199185812539,1764344061
211387021,"Mac에서 지원하는 몇 안되는 3D 소울라이크, 게다가 컨트롤러 지원, 게다가 한국 개발사 Mac 사용자라면 구매를 망설일 이유가 없다.",1,6,0,0.556868553161621094,5607,12291,76561198001177494,1764331511
211234165,게임하면서 그저 게임이 재미있었던 게임,1,0,0,0.5,4743,4743,76561198116200924,1764267795
211194577,재밋어,1,0,0,0.5,6575,10207,76561198017489963,1764257848
211188039,"소울류는 끝을 향해 가는 여정이라 생각했는데, 이 게임은 다음을 기대하게 만드는 매력이 있다",1,0,0,0.5,4799,4799,76561198098078464,1764256247
211165472,엑박 패스로 즐기고 dlc나와서 다시 즐기는데 매우 재미있습니다,1,0,0,0.5,2720,2720,76561198004717080,1764250430
211160582,"소울 특유의 그 맛과 비결을 고대-로 가져와 한국에서 만들어낸 소울류 국밥같은 게임. 처음에는 너무 매콤하다 못해 핵불닭 맛으로 내버린 찐빠가 있었다고 들었으나 시간이 지나면서 맛있게 매운 크라트 국밥이 되었습니다. 암령 그런거도 없어서 스토리 잘 즐기다가 암령 뭐시기한테 농락당하다가 등짝 따이는 스트레스를 받지 않아도 됩니다. 사람 놀라게 하는 최적화 기술과 아트 디자인, 그리고 음악은 덤입니다.  이 게임이 진짜 놀라운게, 여지껏 나온 소울류 게임 중에서는 본가 게임을 제외하면 진짜 엄청나게 그 특유의 게임 스타일을 해치지 않으면서도 예쁜 디자인을 유지한채 게임 밸런스를 갖춘, 생각보다 무진장 어려운일인데 그걸 성공해서 낸 작품입니다. 기술도 디자인도 이도저도 안되는데 어설프게 유행 따라 가면 되겠지 하고 내버리거나, 소울류 그까짓거 어려우면 장땡이지 하다가 게이머가 소화도 못시킬 수준의 독극물을 만들어내거나, 비주얼로 압도하겠다면서 자신감이 주체가 안되서 넘치다 못해 급발진을 해버린 수도없이 많은 소울 아류작들에 비하면, 적절히 친근하게 다가오면서도 아찔한 매운맛을 살려주는, 실로 대단한 밸런스를 가진 작품입니다. 다크소울 시리즈가 아무래도 좀 예전 게임이긴 해서, 아직 이런쪽으로 못해보신 분들이라면 이 게임으로 시작해보셔도 아주 좋을 정도이니 추천합니다. 입문자에게도 추천하고 소울 스타일 게임이 땡기는 고인물들에게도 추천합니다.",1,0,0,0.5,2016,2016,76561197985357981,1764249001
211094559,피구라가 있는 시대에 태어나서 다행이다,1,0,0,0.5,3271,3271,76561199043282437,1764228291
210881961,bb,1,0,0,0.5,1607,1607,76561198312744860,1764167156
210872967,난 게이가 될 수 없다 이 악마야.,1,0,0,0.5,3646,3812,76561198234443240,1764165297
210825411,매우재미잇음^^,1,0,0,0.5,4429,4536,76561198976235198,1764153671
